英文名,中文名,简称,外网价格,buff最低价格,最新价格,buff在售数量,饰品类型,比率
★ Flip Knife | Damascus Steel (Well-Worn),折叠刀（★） | 大马士革钢 (破损不堪),折叠刀（★） | 大马士革钢,238.12,1297.0,1296.5,6.0,Knife,5.4468335293129515
AUG | Copperhead (Field-Tested),AUG | 铜斑蛇 (久经沙场),AUG | 铜斑蛇,93.45,509.1,508.6,4.0,Rifle,5.447833065810594
★ Flip Knife | Marble Fade (Minimal Wear),折叠刀（★） | 渐变大理石 (略有磨损),折叠刀（★） | 渐变大理石,577.82,3148.49,3147.99,15.0,Knife,5.448911425703505
★ StatTrak™ Navaja Knife | Blue Steel (Battle-Scarred),折刀（★ StatTrak™） | 蓝钢 (战痕累累),折刀（★ StatTrak™） | 蓝钢,101.93,555.43,554.93,1.0,Knife,5.449131757088197
Sawed-Off | Wasteland Princess (Battle-Scarred),截短霰弹枪 | 荒野公主 (战痕累累),截短霰弹枪 | 荒野公主,2.33,12.7,12.6,18.0,Shotgun,5.450643776824034
★ StatTrak™ Falchion Knife | Scorched (Battle-Scarred),弯刀（★ StatTrak™） | 枯焦之色 (战痕累累),弯刀（★ StatTrak™） | 枯焦之色,122.18,666.0,665.5,1.0,Knife,5.450973972826977
SSG 08 | Sand Dune (Battle-Scarred),SSG 08 | 沙丘之黄 (战痕累累),SSG 08 | 沙丘之黄,2.81,15.32,15.22,6.0,Sniper Rifle,5.451957295373665
SCAR-20 | Cyrex (Factory New),SCAR-20 | 次时代 (崭新出厂),SCAR-20 | 次时代,64.74,353.0,352.5,45.0,Sniper Rifle,5.452579548965091
StatTrak™ FAMAS | Hexane (Well-Worn),法玛斯（StatTrak™） | 蓝巢 (破损不堪),法玛斯（StatTrak™） | 蓝巢,3.3,18.0,17.9,1.0,Rifle,5.454545454545455
MP9 | Hot Rod (Minimal Wear),MP9 | 赤红新星 (略有磨损),MP9 | 赤红新星,38.31,209.0,208.5,8.0,SMG,5.455494648916732
Five-SeveN | Candy Apple (Field-Tested),FN57 | 红苹果 (久经沙场),FN57 | 红苹果,56.82,309.99,309.49,2.0,Pistol,5.455649419218585
StatTrak™ USP-S | Caiman (Minimal Wear),USP 消音版（StatTrak™） | 凯门鳄 (略有磨损),USP 消音版（StatTrak™） | 凯门鳄,85.81,468.2,467.7,30.0,Pistol,5.456240531406595
AUG | Torque (Battle-Scarred),AUG | 力矩 (战痕累累),AUG | 力矩,7.04,38.42,38.32,5.0,Rifle,5.457386363636364
★ StatTrak™ Flip Knife | Autotronic (Battle-Scarred),折叠刀（★ StatTrak™） | 自动化 (战痕累累),折叠刀（★ StatTrak™） | 自动化,311.46,1700.0,1699.5,4.0,Knife,5.458164772362423
SG 553 | Desert Blossom (Field-Tested),SG 553 | 沙漠之花 (久经沙场),SG 553 | 沙漠之花,7.25,39.59,39.49,31.0,Rifle,5.4606896551724144
★ Shadow Daggers | Doppler (Minimal Wear),暗影双匕（★） | 多普勒 (略有磨损),暗影双匕（★） | 多普勒,219.71,1200.0,1199.5,14.0,Knife,5.461745027536297
★ StatTrak™ Classic Knife | Blue Steel (Minimal Wear),海豹短刀（★ StatTrak™） | 蓝钢 (略有磨损),海豹短刀（★ StatTrak™） | 蓝钢,217.45,1188.0,1187.5,2.0,Knife,5.463324902276385
USP-S | Caiman (Minimal Wear),USP 消音版 | 凯门鳄 (略有磨损),USP 消音版 | 凯门鳄,54.42,297.39,296.89,43.0,Pistol,5.464718853362734
★ StatTrak™ Shadow Daggers | Lore (Minimal Wear),暗影双匕（★ StatTrak™） | 传说 (略有磨损),暗影双匕（★ StatTrak™） | 传说,197.35,1078.9,1078.4,9.0,Knife,5.466936914111985
CZ75-Auto | Army Sheen (Factory New),CZ75 | 军队之辉 (崭新出厂),CZ75 | 军队之辉,2.82,15.42,15.32,47.0,Pistol,5.468085106382979
StatTrak™ Nova | Rising Skull (Minimal Wear),新星（StatTrak™） | 惊惧骷髅 (略有磨损),新星（StatTrak™） | 惊惧骷髅,12.48,68.25,68.15,17.0,Shotgun,5.46875
★ Huntsman Knife | Damascus Steel (Battle-Scarred),猎杀者匕首（★） | 大马士革钢 (战痕累累),猎杀者匕首（★） | 大马士革钢,140.7,769.5,769.0,8.0,Knife,5.4690831556503205
P250 | Whiteout (Battle-Scarred),P250 | 银装素裹 (战痕累累),P250 | 银装素裹,14.21,77.74,77.64,10.0,Pistol,5.470795214637579
★ StatTrak™ Bowie Knife | Autotronic (Minimal Wear),鲍伊猎刀（★ StatTrak™） | 自动化 (略有磨损),鲍伊猎刀（★ StatTrak™） | 自动化,253.15,1385.0,1384.5,5.0,Knife,5.471064586213707
★ Bowie Knife | Crimson Web (Minimal Wear),鲍伊猎刀（★） | 深红之网 (略有磨损),鲍伊猎刀（★） | 深红之网,362.81,1985.0,1984.5,26.0,Knife,5.471183263967366
StatTrak™ USP-S | Orion (Field-Tested),USP 消音版（StatTrak™） | 猎户 (久经沙场),USP 消音版（StatTrak™） | 猎户,87.73,480.0,479.5,29.0,Pistol,5.471332497435313
FAMAS | Contrast Spray (Minimal Wear),法玛斯 | 对比涂装 (略有磨损),法玛斯 | 对比涂装,5.41,29.6,29.5,9.0,Rifle,5.4713493530499075
★ StatTrak™ M9 Bayonet | Forest DDPAT (Battle-Scarred),M9 刺刀（★ StatTrak™） | 森林 DDPAT (战痕累累),M9 刺刀（★ StatTrak™） | 森林 DDPAT,508.86,2785.0,2784.5,10.0,Knife,5.473018118932516
Negev | CaliCamo (Field-Tested),内格夫 | 加州迷彩 (久经沙场),内格夫 | 加州迷彩,5.39,29.5,29.4,6.0,Machinegun,5.4730983302411875
StatTrak™ Glock-18 | Warhawk (Factory New),格洛克 18 型（StatTrak™） | 战鹰 (崭新出厂),格洛克 18 型（StatTrak™） | 战鹰,4.65,25.45,25.35,53.0,Pistol,5.473118279569892
★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),鲍伊猎刀（★ StatTrak™） | 都市伪装 (久经沙场),鲍伊猎刀（★ StatTrak™） | 都市伪装,128.81,705.0,704.5,4.0,Knife,5.473177548326993
StatTrak™ SSG 08 | Big Iron (Factory New),SSG 08（StatTrak™） | 巨铁 (崭新出厂),SSG 08（StatTrak™） | 巨铁,59.34,324.8,324.3,29.0,Sniper Rifle,5.473542298618133
SCAR-20 | Crimson Web (Well-Worn),SCAR-20 | 深红之网 (破损不堪),SCAR-20 | 深红之网,2.63,14.4,14.3,10.0,Sniper Rifle,5.475285171102662
SSG 08 | Orange Filigree (Minimal Wear),SSG 08 | 橙黄镂刻 (略有磨损),SSG 08 | 橙黄镂刻,20.65,113.07,112.57,19.0,Sniper Rifle,5.475544794188862
★ StatTrak™ Gut Knife | Freehand (Factory New),穿肠刀（★ StatTrak™） | 自由之手 (崭新出厂),穿肠刀（★ StatTrak™） | 自由之手,143.9,788.0,787.5,4.0,Knife,5.476025017373176
UMP-45 | Caramel (Well-Worn),UMP-45 | 色如焦糖 (破损不堪),UMP-45 | 色如焦糖,7.12,38.99,38.89,4.0,SMG,5.4761235955056184
M4A4 | Royal Paladin (Well-Worn),M4A4 | 皇家圣骑士 (破损不堪),M4A4 | 皇家圣骑士,9.13,50.0,49.9,12.0,Rifle,5.476451259583789
AK-47 | Gold Arabesque (Well-Worn),AK-47 | 黄金藤蔓 (破损不堪),AK-47 | 黄金藤蔓,1578.88,8650.0,8649.5,9.0,Rifle,5.478567085528982
★ Ursus Knife | Fade (Minimal Wear),熊刀（★） | 渐变之色 (略有磨损),熊刀（★） | 渐变之色,665.77,3648.0,3647.5,11.0,Knife,5.479369752316867
StatTrak™ G3SG1 | Demeter (Minimal Wear),G3SG1（StatTrak™） | 丰饶女神 (略有磨损),G3SG1（StatTrak™） | 丰饶女神,8.34,45.7,45.6,15.0,Sniper Rifle,5.479616306954437
PP-Bizon | Forest Leaves (Factory New),PP-野牛 | 森林之叶 (崭新出厂),PP-野牛 | 森林之叶,9.96,54.59,54.49,5.0,SMG,5.480923694779117
StatTrak™ SSG 08 | Dark Water (Field-Tested),SSG 08（StatTrak™） | 黑水 (久经沙场),SSG 08（StatTrak™） | 黑水,2.39,13.1,13.0,105.0,Sniper Rifle,5.481171548117154
★ StatTrak™ M9 Bayonet | Marble Fade (Minimal Wear),M9 刺刀（★ StatTrak™） | 渐变大理石 (略有磨损),M9 刺刀（★ StatTrak™） | 渐变大理石,1459.32,8000.0,7853.48,2.0,Knife,5.482005317545158
★ StatTrak™ Bowie Knife | Damascus Steel (Field-Tested),鲍伊猎刀（★ StatTrak™） | 大马士革钢 (久经沙场),鲍伊猎刀（★ StatTrak™） | 大马士革钢,175.11,960.0,959.5,4.0,Knife,5.482268288504368
G3SG1 | Demeter (Battle-Scarred),G3SG1 | 丰饶女神 (战痕累累),G3SG1 | 丰饶女神,5.14,28.18,28.08,13.0,Sniper Rifle,5.482490272373541
★ StatTrak™ Skeleton Knife | Scorched (Well-Worn),骷髅匕首（★ StatTrak™） | 枯焦之色 (破损不堪),骷髅匕首（★ StatTrak™） | 枯焦之色,377.18,2068.0,2067.5,2.0,Knife,5.482793361259876
AWP | Snake Camo (Field-Tested),AWP | 蝮蛇迷彩 (久经沙场),AWP | 蝮蛇迷彩,97.94,537.0,536.5,21.0,Sniper Rifle,5.482948744129058
SCAR-20 | Brass (Well-Worn),SCAR-20 | 黄铜 (破损不堪),SCAR-20 | 黄铜,69.3,380.0,379.5,10.0,Sniper Rifle,5.483405483405484
P90 | Cold Blooded (Minimal Wear),P90 | 冷血杀手 (略有磨损),P90 | 冷血杀手,50.62,277.59,277.09,9.0,SMG,5.4838008692216516
MAC-10 | Tatter (Well-Worn),MAC-10 | 烧尽 (破损不堪),MAC-10 | 烧尽,7.16,39.27,39.17,6.0,SMG,5.48463687150838
StatTrak™ FAMAS | Afterimage (Field-Tested),法玛斯（StatTrak™） | 残影 (久经沙场),法玛斯（StatTrak™） | 残影,17.3,94.89,94.79,34.0,Rifle,5.484971098265896
★ Talon Knife | Blue Steel (Factory New),锯齿爪刀（★） | 蓝钢 (崭新出厂),锯齿爪刀（★） | 蓝钢,647.2,3550.0,3549.5,12.0,Knife,5.485166872682323
Glock-18 | Synth Leaf (Minimal Wear),格洛克 18 型 | 合成叶 (略有磨损),格洛克 18 型 | 合成叶,222.36,1220.0,1219.5,6.0,Pistol,5.486598309048389
UMP-45 | Day Lily (Minimal Wear),UMP-45 | 忘忧草 (略有磨损),UMP-45 | 忘忧草,69.25,380.0,379.5,7.0,SMG,5.487364620938628
XM1014 | Elegant Vines (Minimal Wear),XM1014 | 雅藤如嫣 (略有磨损),XM1014 | 雅藤如嫣,41.18,225.97,225.47,15.0,Shotgun,5.487372510927635
StatTrak™ SG 553 | Pulse (Battle-Scarred),SG 553（StatTrak™） | 电子脉冲 (战痕累累),SG 553（StatTrak™） | 电子脉冲,3.28,18.0,17.9,41.0,Rifle,5.487804878048781
★ StatTrak™ Karambit | Blue Steel (Battle-Scarred),爪子刀（★ StatTrak™） | 蓝钢 (战痕累累),爪子刀（★ StatTrak™） | 蓝钢,837.99,4599.0,4598.5,3.0,Knife,5.488132316614757
CZ75-Auto | Nitro (Factory New),CZ75 | 氮化处理 (崭新出厂),CZ75 | 氮化处理,28.23,154.96,154.46,13.0,Pistol,5.48919589089621
StatTrak™ R8 Revolver | Llama Cannon (Minimal Wear),R8 左轮手枪（StatTrak™） | 美洲驼炮 (略有磨损),R8 左轮手枪（StatTrak™） | 美洲驼炮,10.54,57.87,57.77,50.0,Pistol,5.490512333965845
★ StatTrak™ Falchion Knife | Case Hardened (Minimal Wear),弯刀（★ StatTrak™） | 表面淬火 (略有磨损),弯刀（★ StatTrak™） | 表面淬火,216.35,1188.0,1187.5,10.0,Knife,5.491102380402126
StatTrak™ P90 | Trigon (Well-Worn),P90（StatTrak™） | 三角 (破损不堪),P90（StatTrak™） | 三角,15.35,84.3,84.2,7.0,SMG,5.49185667752443
★ StatTrak™ Navaja Knife | Case Hardened (Minimal Wear),折刀（★ StatTrak™） | 表面淬火 (略有磨损),折刀（★ StatTrak™） | 表面淬火,163.5,898.0,897.5,9.0,Knife,5.492354740061162
★ StatTrak™ Paracord Knife | Crimson Web (Battle-Scarred),系绳匕首（★ StatTrak™） | 深红之网 (战痕累累),系绳匕首（★ StatTrak™） | 深红之网,236.48,1299.0,1298.5,2.0,Knife,5.493064952638701
USP-S | Purple DDPAT (Field-Tested),USP 消音版 | 紫色 DDPAT (久经沙场),USP 消音版 | 紫色 DDPAT,7.19,39.5,39.4,43.0,Pistol,5.493741307371349
★ Bowie Knife | Stained (Factory New),鲍伊猎刀（★） | 人工染色 (崭新出厂),鲍伊猎刀（★） | 人工染色,197.99,1088.0,1087.5,7.0,Knife,5.495227031668266
★ StatTrak™ Shadow Daggers | Blue Steel (Minimal Wear),暗影双匕（★ StatTrak™） | 蓝钢 (略有磨损),暗影双匕（★ StatTrak™） | 蓝钢,125.09,687.44,686.94,3.0,Knife,5.49556319449996
StatTrak™ G3SG1 | Flux (Minimal Wear),G3SG1（StatTrak™） | 弗卢克斯 (略有磨损),G3SG1（StatTrak™） | 弗卢克斯,32.38,177.99,177.49,24.0,Sniper Rifle,5.496911673872761
StatTrak™ SG 553 | Pulse (Well-Worn),SG 553（StatTrak™） | 电子脉冲 (破损不堪),SG 553（StatTrak™） | 电子脉冲,3.82,21.0,20.9,17.0,Rifle,5.49738219895288
★ StatTrak™ Bayonet | Ultraviolet (Minimal Wear),刺刀（★ StatTrak™） | 致命紫罗兰 (略有磨损),刺刀（★ StatTrak™） | 致命紫罗兰,418.19,2299.0,2298.5,6.0,Knife,5.497501135847342
★ StatTrak™ Flip Knife | Forest DDPAT (Minimal Wear),折叠刀（★ StatTrak™） | 森林 DDPAT (略有磨损),折叠刀（★ StatTrak™） | 森林 DDPAT,208.79,1148.0,1147.5,2.0,Knife,5.498347622012549
★ StatTrak™ Gut Knife | Ultraviolet (Minimal Wear),穿肠刀（★ StatTrak™） | 致命紫罗兰 (略有磨损),穿肠刀（★ StatTrak™） | 致命紫罗兰,148.38,816.0,815.5,8.0,Knife,5.4993934492519205
★ Sport Gloves | Omega (Factory New),运动手套（★） | 欧米伽 (崭新出厂),运动手套（★） | 欧米伽,4000.0,22000.0,21999.5,17.0,Gloves,5.5
Glock-18 | Twilight Galaxy (Field-Tested),格洛克 18 型 | 暮光星系 (久经沙场),格洛克 18 型 | 暮光星系,65.16,358.4,357.9,17.0,Pistol,5.500306936771025
★ StatTrak™ Falchion Knife | Scorched (Minimal Wear),弯刀（★ StatTrak™） | 枯焦之色 (略有磨损),弯刀（★ StatTrak™） | 枯焦之色,131.76,724.9,724.4,3.0,Knife,5.501669702489375
★ StatTrak™ Ursus Knife | Boreal Forest (Minimal Wear),熊刀（★ StatTrak™） | 北方森林 (略有磨损),熊刀（★ StatTrak™） | 北方森林,174.49,960.0,959.5,8.0,Knife,5.5017479511719865
★ StatTrak™ Falchion Knife | Safari Mesh (Minimal Wear),弯刀（★ StatTrak™） | 狩猎网格 (略有磨损),弯刀（★ StatTrak™） | 狩猎网格,128.22,705.6,705.1,6.0,Knife,5.503041647168929
★ Navaja Knife | Stained (Battle-Scarred),折刀（★） | 人工染色 (战痕累累),折刀（★） | 人工染色,99.94,550.0,549.5,5.0,Knife,5.503301981188713
StatTrak™ Five-SeveN | Case Hardened (Well-Worn),FN57（StatTrak™） | 表面淬火 (破损不堪),FN57（StatTrak™） | 表面淬火,13.39,73.69,73.59,34.0,Pistol,5.503360716952949
StatTrak™ AWP | Fever Dream (Well-Worn),AWP（StatTrak™） | 浮生如梦 (破损不堪),AWP（StatTrak™） | 浮生如梦,24.41,134.38,133.88,9.0,Sniper Rifle,5.5051208521097905
★ StatTrak™ Ursus Knife | Boreal Forest (Battle-Scarred),熊刀（★ StatTrak™） | 北方森林 (战痕累累),熊刀（★ StatTrak™） | 北方森林,150.69,829.9,829.4,2.0,Knife,5.507332935164908
StatTrak™ Sawed-Off | Serenity (Well-Worn),截短霰弹枪（StatTrak™） | 祥和之翼 (破损不堪),截短霰弹枪（StatTrak™） | 祥和之翼,2.46,13.55,13.45,4.0,Shotgun,5.508130081300814
★ StatTrak™ Stiletto Knife | Crimson Web (Battle-Scarred),短剑（★ StatTrak™） | 深红之网 (战痕累累),短剑（★ StatTrak™） | 深红之网,335.7,1850.0,1849.5,4.0,Knife,5.510872803098004
Dual Berettas | Duelist (Minimal Wear),双持贝瑞塔 | 决斗家 (略有磨损),双持贝瑞塔 | 决斗家,78.02,430.0,429.5,6.0,Pistol,5.511407331453474
★ Bayonet | Case Hardened (Factory New),刺刀（★） | 表面淬火 (崭新出厂),刺刀（★） | 表面淬火,633.2,3490.0,3489.5,20.0,Knife,5.511686670878079
Desert Eagle | Heirloom (Well-Worn),沙漠之鹰 | 遗产 (破损不堪),沙漠之鹰 | 遗产,6.15,33.9,33.8,20.0,Pistol,5.512195121951219
StatTrak™ MP7 | Neon Ply (Well-Worn),MP7（StatTrak™） | 七彩斑斓 (破损不堪),MP7（StatTrak™） | 七彩斑斓,2.05,11.3,11.2,8.0,SMG,5.51219512195122
StatTrak™ MAC-10 | Curse (Field-Tested),MAC-10（StatTrak™） | 诅咒 (久经沙场),MAC-10（StatTrak™） | 诅咒,11.79,65.0,64.9,8.0,SMG,5.513146734520781
★ Flip Knife | Stained (Factory New),折叠刀（★） | 人工染色 (崭新出厂),折叠刀（★） | 人工染色,279.02,1539.0,1538.5,6.0,Knife,5.515733639165652
★ StatTrak™ Flip Knife | Case Hardened (Well-Worn),折叠刀（★ StatTrak™） | 表面淬火 (破损不堪),折叠刀（★ StatTrak™） | 表面淬火,290.04,1599.97,1599.47,9.0,Knife,5.5163770514411805
MP9 | Music Box (Well-Worn),MP9 | 八音盒 (破损不堪),MP9 | 八音盒,6.92,38.18,38.08,5.0,SMG,5.517341040462428
P250 | Facets (Field-Tested),P250 | 多面体 (久经沙场),P250 | 多面体,3.11,17.16,17.06,11.0,Pistol,5.517684887459807
★ Survival Knife | Stained (Factory New),求生匕首（★） | 人工染色 (崭新出厂),求生匕首（★） | 人工染色,235.58,1300.0,1299.5,8.0,Knife,5.518295271245436
StatTrak™ PP-Bizon | Judgement of Anubis (Well-Worn),PP-野牛（StatTrak™） | 阿努比斯之审判 (破损不堪),PP-野牛（StatTrak™） | 阿努比斯之审判,15.64,86.33,86.23,7.0,SMG,5.5198209718670075
★ Bowie Knife | Freehand (Battle-Scarred),鲍伊猎刀（★） | 自由之手 (战痕累累),鲍伊猎刀（★） | 自由之手,126.66,699.2,698.7,6.0,Knife,5.520290541607453
★ Hand Wraps | Overprint (Factory New),裹手（★） | 套印 (崭新出厂),裹手（★） | 套印,1340.34,7400.0,7399.5,21.0,Gloves,5.5209872121998895
USP-S | Serum (Field-Tested),USP 消音版 | 血清 (久经沙场),USP 消音版 | 血清,37.04,204.5,204.0,11.0,Pistol,5.521058315334773
★ StatTrak™ Paracord Knife | Stained (Minimal Wear),系绳匕首（★ StatTrak™） | 人工染色 (略有磨损),系绳匕首（★ StatTrak™） | 人工染色,229.28,1266.0,1265.5,4.0,Knife,5.521632937892533
StatTrak™ SSG 08 | Bloodshot (Minimal Wear),SSG 08（StatTrak™） | 喋血战士 (略有磨损),SSG 08（StatTrak™） | 喋血战士,192.05,1060.5,1060.0,6.0,Sniper Rifle,5.521999479302265
P90 | Leather (Field-Tested),P90 | 棕色皮革 (久经沙场),P90 | 棕色皮革,5.87,32.42,32.32,19.0,SMG,5.522998296422488
P90 | Run and Hide (Well-Worn),P90 | 豹走 (破损不堪),P90 | 豹走,142.63,788.0,787.5,17.0,SMG,5.52478440720746
SSG 08 | Lichen Dashed (Minimal Wear),SSG 08 | 青苔虚线 (略有磨损),SSG 08 | 青苔虚线,3.62,20.0,19.9,10.0,Sniper Rifle,5.524861878453039
Desert Eagle | Emerald Jörmungandr (Field-Tested),沙漠之鹰 | 翡翠巨蟒 (久经沙场),沙漠之鹰 | 翡翠巨蟒,216.83,1198.0,1197.5,10.0,Pistol,5.525065719688235
M4A4 | Howl (Well-Worn),M4A4 | 咆哮 (破损不堪),M4A4 | 咆哮,3780.0,20885.0,20884.5,4.0,Rifle,5.525132275132275
USP-S | Purple DDPAT (Battle-Scarred),USP 消音版 | 紫色 DDPAT (战痕累累),USP 消音版 | 紫色 DDPAT,7.22,39.9,39.8,9.0,Pistol,5.526315789473684
MP9 | Dark Age (Minimal Wear),MP9 | 黑暗时代 (略有磨损),MP9 | 黑暗时代,87.83,485.38,484.88,3.0,SMG,5.526357736536491
SSG 08 | Death Strike (Field-Tested),SSG 08 | 致命一击 (久经沙场),SSG 08 | 致命一击,251.98,1392.98,1392.48,12.0,Sniper Rifle,5.528137153742361
MP7 | Impire (Well-Worn),MP7 | 帝国 (破损不堪),MP7 | 帝国,2.11,11.67,11.57,3.0,SMG,5.530805687203792
★ Sport Gloves | Bronze Morph (Field-Tested),运动手套（★） | 青铜形态 (久经沙场),运动手套（★） | 青铜形态,183.12,1013.4,1012.9,344.0,Gloves,5.534076015727392
StatTrak™ P2000 | Fire Elemental (Minimal Wear),P2000（StatTrak™） | 火灵 (略有磨损),P2000（StatTrak™） | 火灵,56.92,315.0,314.5,32.0,Pistol,5.5340829234012645
★ StatTrak™ Shadow Daggers | Slaughter (Minimal Wear),暗影双匕（★ StatTrak™） | 屠夫 (略有磨损),暗影双匕（★ StatTrak™） | 屠夫,174.55,966.0,965.5,2.0,Knife,5.5342308794041815
P2000 | Dispatch (Well-Worn),P2000 | 绝命密电 (破损不堪),P2000 | 绝命密电,5.33,29.5,29.4,8.0,Pistol,5.534709193245779
StatTrak™ P250 | Cartel (Battle-Scarred),P250（StatTrak™） | 卡特尔 (战痕累累),P250（StatTrak™） | 卡特尔,11.3,62.56,62.46,21.0,Pistol,5.536283185840708
★ StatTrak™ Classic Knife | Case Hardened (Battle-Scarred),海豹短刀（★ StatTrak™） | 表面淬火 (战痕累累),海豹短刀（★ StatTrak™） | 表面淬火,234.61,1299.0,1298.5,9.0,Knife,5.536848386684285
MAC-10 | Hot Snakes (Battle-Scarred),MAC-10 | 狂蟒之灾 (战痕累累),MAC-10 | 狂蟒之灾,97.18,538.1,537.6,35.0,SMG,5.53714756122659
StatTrak™ AK-47 | Orbit Mk01 (Battle-Scarred),AK-47（StatTrak™） | 轨道 Mk01 (战痕累累),AK-47（StatTrak™） | 轨道 Mk01,29.7,164.47,163.97,13.0,Rifle,5.537710437710437
★ StatTrak™ M9 Bayonet | Urban Masked (Well-Worn),M9 刺刀（★ StatTrak™） | 都市伪装 (破损不堪),M9 刺刀（★ StatTrak™） | 都市伪装,505.56,2800.0,2799.5,1.0,Knife,5.53841284911781
M4A4 | Daybreak (Minimal Wear),M4A4 | 破晓 (略有磨损),M4A4 | 破晓,268.01,1484.4,1483.9,9.0,Rifle,5.538599305996046
★ Huntsman Knife | Night (Well-Worn),猎杀者匕首（★） | 噩梦之夜 (破损不堪),猎杀者匕首（★） | 噩梦之夜,144.26,799.0,798.5,2.0,Knife,5.538610841536116
M249 | Jungle DDPAT (Factory New),M249 | 丛林 DDPAT (崭新出厂),M249 | 丛林 DDPAT,14.44,80.0,79.9,9.0,Machinegun,5.54016620498615
★ StatTrak™ Stiletto Knife | Boreal Forest (Battle-Scarred),短剑（★ StatTrak™） | 北方森林 (战痕累累),短剑（★ StatTrak™） | 北方森林,216.58,1200.0,1199.5,4.0,Knife,5.540677809585373
★ StatTrak™ Classic Knife | Boreal Forest (Minimal Wear),海豹短刀（★ StatTrak™） | 北方森林 (略有磨损),海豹短刀（★ StatTrak™） | 北方森林,171.26,949.0,948.5,7.0,Knife,5.541282260889876
MP9 | Music Box (Field-Tested),MP9 | 八音盒 (久经沙场),MP9 | 八音盒,7.2,39.9,39.8,16.0,SMG,5.541666666666666
StatTrak™ Glock-18 | Snack Attack (Factory New),格洛克 18 型（StatTrak™） | 零食派对 (崭新出厂),格洛克 18 型（StatTrak™） | 零食派对,78.91,437.3,436.8,29.0,Pistol,5.541756431377519
P2000 | Coach Class (Field-Tested),P2000 | 廉价皮革 (久经沙场),P2000 | 廉价皮革,5.77,31.98,31.88,13.0,Pistol,5.542461005199307
MP9 | Bulldozer (Well-Worn),MP9 | 威吓者 (破损不堪),MP9 | 威吓者,31.41,174.14,173.64,6.0,SMG,5.5440942375039794
AK-47 | Predator (Factory New),AK-47 | 捕食者 (崭新出厂),AK-47 | 捕食者,59.69,331.0,330.5,19.0,Rifle,5.545317473613671
USP-S | Orange Anolis (Minimal Wear),USP 消音版 | 橙红安乐蜥 (略有磨损),USP 消音版 | 橙红安乐蜥,40.41,224.1,223.6,19.0,Pistol,5.5456570155902005
★ StatTrak™ Shadow Daggers | Blue Steel (Field-Tested),暗影双匕（★ StatTrak™） | 蓝钢 (久经沙场),暗影双匕（★ StatTrak™） | 蓝钢,107.79,597.81,597.31,2.0,Knife,5.546061786807681
SSG 08 | Orange Filigree (Battle-Scarred),SSG 08 | 橙黄镂刻 (战痕累累),SSG 08 | 橙黄镂刻,19.43,107.79,107.29,12.0,Sniper Rifle,5.547606793618117
Glock-18 | Pink DDPAT (Minimal Wear),格洛克 18 型 | 粉红 DDPAT (略有磨损),格洛克 18 型 | 粉红 DDPAT,41.18,228.5,228.0,29.0,Pistol,5.548810101991258
StatTrak™ Glock-18 | Dragon Tattoo (Minimal Wear),格洛克 18 型（StatTrak™） | 黑龙纹身 (略有磨损),格洛克 18 型（StatTrak™） | 黑龙纹身,151.38,840.0,839.5,9.0,Pistol,5.548949663099485
USP-S | Royal Blue (Battle-Scarred),USP 消音版 | 宝蓝之色 (战痕累累),USP 消音版 | 宝蓝之色,11.28,62.6,62.5,16.0,Pistol,5.549645390070922
★ Ursus Knife | Blue Steel (Factory New),熊刀（★） | 蓝钢 (崭新出厂),熊刀（★） | 蓝钢,282.52,1568.0,1567.5,17.0,Knife,5.550049554013875
★ Gut Knife | Black Laminate (Factory New),穿肠刀（★） | 黑色层压板 (崭新出厂),穿肠刀（★） | 黑色层压板,178.15,989.0,988.5,8.0,Knife,5.551501543642997
Dual Berettas | Duelist (Field-Tested),双持贝瑞塔 | 决斗家 (久经沙场),双持贝瑞塔 | 决斗家,78.53,436.0,435.5,3.0,Pistol,5.5520183369412965
★ StatTrak™ Falchion Knife | Blue Steel (Field-Tested),弯刀（★ StatTrak™） | 蓝钢 (久经沙场),弯刀（★ StatTrak™） | 蓝钢,159.93,888.0,887.5,1.0,Knife,5.552429187769649
★ StatTrak™ Paracord Knife | Stained (Battle-Scarred),系绳匕首（★ StatTrak™） | 人工染色 (战痕累累),系绳匕首（★ StatTrak™） | 人工染色,159.7,886.99,886.49,3.0,Knife,5.554101440200376
★ StatTrak™ Falchion Knife | Freehand (Factory New),弯刀（★ StatTrak™） | 自由之手 (崭新出厂),弯刀（★ StatTrak™） | 自由之手,212.36,1179.5,1179.0,15.0,Knife,5.554247504238086
Negev | Anodized Navy (Factory New),内格夫 | 深蓝电镀处理 (崭新出厂),内格夫 | 深蓝电镀处理,285.67,1587.0,1586.5,10.0,Machinegun,5.5553610809675495
StatTrak™ Dual Berettas | Urban Shock (Field-Tested),双持贝瑞塔（StatTrak™） | 都市冲击 (久经沙场),双持贝瑞塔（StatTrak™） | 都市冲击,3.06,17.0,16.15,30.0,Pistol,5.555555555555555
★ StatTrak™ Falchion Knife | Slaughter (Minimal Wear),弯刀（★ StatTrak™） | 屠夫 (略有磨损),弯刀（★ StatTrak™） | 屠夫,254.68,1415.0,1414.5,3.0,Knife,5.55599183288833
StatTrak™ UMP-45 | Moonrise (Well-Worn),UMP-45（StatTrak™） | 城里的月光 (破损不堪),UMP-45（StatTrak™） | 城里的月光,1.58,8.78,8.77,7.0,SMG,5.556962025316455
